"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014739","BOSTON, MA US","2018-01-01","16.33",,"0.00","0.0","6","13","0","  290","  300","25.1","34.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-02","12.75",,"0.00","0.0","10","19","4","  240","  300","19.9","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-03","9.40",,"0.00","0.0","21","29","16","  260","  260","21.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-04","22.59",,"1.35","13.4","26","30","22","  310","  340","38.9","51.0","    1","    1","    1",,,,,"    1"
"USW00014739","BOSTON, MA US","2018-01-05","24.83",,"0.00","0.0","18","24","6","  280","  260","38.0","51.0",,,,,,,,"    1"
"USW00014739","BOSTON, MA US","2018-01-06","21.92",,"0.00","0.0","8","12","1","  270","  270","36.0","48.1",,,,,,,,"    1"
"USW00014739","BOSTON, MA US","2018-01-07","16.11",,"0.00","0.0","5","17","-2","  290","  290","28.0","36.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-08","16.78",,"0.00","0.0","24","35","17","  220","  240","23.9","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-09","13.87",,"0.00","0.0","35","43","31","  280","  290","25.1","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-10","7.38",,"0.00","0.0","31","36","25","  210","  210","17.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-11","11.18",,"0.00","0.0","39","51","33","  220","  210","21.9","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-12","14.76",,"0.62","0.0","50","60","39","  200","  200","33.1","42.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-01-13","20.13",,"1.24","0.0","50","61","19","  200","  190","38.0","46.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-01-14","11.63",,"0.00","0.0","19","23","14","  320","  320","21.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-15","13.65",,"0.00","0.3","16","21","12","  360","  360","21.0","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-16","5.14",,"0.00","0.0","24","33","20","  330","  350","13.0","15.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-17","6.49",,"0.21","1.7","32","34","31","  300","  330","13.0","16.1","    1","    1",,,,"    1",,
"USW00014739","BOSTON, MA US","2018-01-18","11.18",,"0.00","0.0","28","32","21","  320","  320","14.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-19","9.62",,"0.00","0.0","28","34","23","  270","  270","16.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-20","14.32",,"0.00","0.0","37","47","29","  260","  250","23.9","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-21","6.04",,"0.00","0.0","42","49","34","  280","  280","12.1","16.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-22","4.92",,"0.06","0.0","36","39","34","   50","   40","14.1","17.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-01-23","9.17"," 1506","1.26","0.0","38","55","32","  170","  170","30.0","38.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-24","14.54"," 2249","0.00","0.0","38","42","24","  310","  310","23.0","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-25","16.11"," 1916","0.00","0.0","26","30","21","  290","  280","25.9","34.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-26","11.41"," 0009","0.00","0.0","25","34","19","  290","  270","21.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-27","16.33"," 1337","0.00","0.0","36","53","25","  220","  220","33.1","46.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-28","10.29"," 0209","0.03","0.0","49","52","43","  230","  230","23.0","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-29","15.88"," 2207","0.00","0.1","38","43","28","   30","   40","30.0","40.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-30","15.21"," 2255","0.15","2.3","27","31","20","   20","  310","25.1","34.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-01-31","13.20"," 0004","0.00","0.0","24","30","18","  310","  290","23.9","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-01","13.42"," 0014","0.04","0.0","35","46","30","  210","  210","21.9","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-02","17.45"," 1340","0.25","0.1","32","38","12","  300","  270","29.1","36.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-03","12.97"," 1223","0.00","0.0","17","28","10","  220","  260","21.0","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-04","10.74"," 0751","0.29","0.0","32","43","26","  200","  210","18.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-05","13.42"," 1120","0.36","0.0","40","43","24","  300","  270","28.0","38.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-06","8.28"," 1037","0.00","0.0","27","34","22","  220","  220","17.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-07","7.38"," 1918","0.65","2.1","30","43","23","  230","  220","21.9","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-08","13.42"," 0013","0.00","0.0","30","34","22","  320","  290","23.0","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-09","11.41"," 0819","0.00","0.0","27","32","22","  200","  290","16.1","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-10","8.50"," 1210","0.16","0.0","39","52","30","  210","  220","19.9","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-11","7.16"," 1011","0.69","0.0","43","49","38","   50","   30","14.1","17.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-12","10.51"," 0930","0.00","0.0","41","48","33","  320","  330","23.0","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-13","10.07"," 0224","0.00","0.0","30","33","25","  320","  320","17.0","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-14","11.18"," 1310","0.00","0.0","35","47","28","  230","  250","21.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-15","8.50"," 1839","0.00","0.0","42","49","35","  220","  240","17.0","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-16","10.96"," 1936","0.02","0.0","49","54","34","  310","  310","25.1","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-17","11.63"," 1751","0.17","1.9","33","35","27","  180","  170","23.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-18","10.29"," 0931","0.35","3.7","36","44","32","  320","  300","21.0","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-19","12.53"," 1342","0.06","0.0","38","50","26","  200","  230","25.9","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-20","10.74"," 0032","0.01","0.0","55","70","42","  220","  220","21.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-21","14.32"," 1032","0.00","0.0","56","72","41","  230","  220","25.9","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-22","9.62"," 0343","0.08","0.5","46","55","32","  330","  340","21.9","25.9","    1",,,"    1",,,"    1",
"USW00014739","BOSTON, MA US","2018-02-23","9.17"," 1104","0.12","0.0","35","40","31","   90","  110","17.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-24","10.29"," 0131","0.00","0.0","45","55","37","  240","  250","19.9","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-25","14.32"," 1147","0.51","0.0","40","41","37","  110","  120","25.1","30.0","    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2018-02-26","10.51"," 2011","0.00","0.0","43","51","38","  270","  270","17.0","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-27","9.40"," 1350","0.00","0.0","44","53","36","  300","  280","19.9","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-02-28","12.08"," 1620","0.01","0.0","47","60","39","  200","  190","21.9","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-01","9.84",,"0.00","0.0","47","60","40","   50","   40","28.0","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-02","38.03",,"2.30","0.0","40","43","35","   30","   30","53.0","70.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-03-03","25.50",,"0.00","0.0","40","43","37","   20","   20","38.9","50.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-04","14.99",,"0.00","0.0","39","41","36","   20","   10","28.0","34.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-05","17.67",,"0.05","0.6","37","44","32","   20","   20","35.1","44.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-03-06","8.72",,"0.00","0.0","35","37","33","  360","  360","17.0","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-07","22.82",,"0.55","2.5","36","39","33","   20","   50","36.9","47.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-03-08","15.66",,"0.71","3.9","34","38","31","   10","   30","40.0","50.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-03-09","12.75",,"0.00","0.0","34","37","29","  260","  260","19.9","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-10","17.90",,"0.00","0.0","36","40","33","  280","  280","25.1","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-11","12.30",,"0.00","0.0","37","44","31","  280","  290","17.0","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-12","13.87",,"0.00","0.0","37","42","29","   60","   50","30.0","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-13","25.05",,"1.15","14.5","33","38","28","   10","  340","38.0","50.1","    1","    1",,,,,,"    1"
"USW00014739","BOSTON, MA US","2018-03-14","18.12",,"0.03","0.3","33","41","29","  230","  220","28.0","35.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-03-15","17.67",,"0.01","0.1","36","43","32","  260","  290","25.9","34.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-03-16","17.67",,"0.00","0.0","35","38","28","  310","  320","29.1","40.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-17","18.34",,"0.00","0.0","31","42","19","  300","  320","29.1","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-18","14.09",,"0.00","0.0","23","33","16","  290","  300","23.9","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-19","14.32",,"0.00","0.0","28","38","21","  300","  320","21.9","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-20","8.72",,"0.00","0.0","31","39","24","  320","  320","19.9","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-21","19.69",,"0.00","0.0","34","39","32","   40","   50","31.1","42.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-22","13.42",,"0.09","1.3","36","42","32","   30","   20","32.0","42.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-03-23","9.62",,"0.00","0.0","38","42","35","  330","  300","14.1","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-24","8.95",,"0.01","0.0","40","46","34","   70","   70","17.0","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-03-25","14.32",,"0.07","0.1","36","39","32","   30","  360","25.1","31.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-03-26","11.86",,"0.00","0.0","35","40","29","   30","   20","23.0","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-27","8.50",,"0.00","0.0","35","42","28","   80","   80","15.0","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-28","5.82",,"0.01","0.0","41","54","36","  150","  150","18.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-03-29","5.37",,"0.01","0.0","43","50","37","   80","   80","12.1","13.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-03-30","11.86",,"0.08","0.0","52","64","43","  330","  330","23.0","29.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-03-31","14.32",,"0.00","0.0","47","57","39","  190","  330","25.1","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-01","17.90",,"0.00","0.0","48","59","37","  270","  260","29.1","38.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-02","5.82",,"0.11","0.7","37","40","31","  310","  310","13.0","17.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-04-03","10.07",,"0.47","0.0","38","48","32","  110","  160","17.0","23.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-04-04","12.97",,"0.20","0.0","44","58","39","  260","  270","31.1","42.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-04-05","21.70",,"0.00","0.0","38","43","30","  270","  270","35.1","44.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-06","10.96",,"0.21","0.6","34","43","29","  180","  210","21.9","25.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-04-07","12.08",,"0.01","0.0","41","47","35","  290","  270","19.9","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-08","13.42",,"0.00","0.0","37","42","32","  320","  320","21.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-09","11.63",,"0.00","0.0","37","46","30","  330","  320","23.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-10","3.58",,"0.00","0.0","38","41","35","  190","  190","8.9","12.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-11","10.96",,"0.00","0.0","37","45","30","  110","  110","21.9","25.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-04-12","11.63",,"0.06","0.0","43","55","36","  210","  210","21.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-13","9.40",,"0.00","0.0","55","69","44","  220","  220","23.0","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-14","13.20",,"0.00","0.0","47","52","38","   40","   50","23.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-15","22.37",,"0.04","0.0","36","39","33","   70","   50","30.0","35.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-04-16","19.69",,"1.57","0.0","40","53","36","  110","  120","32.0","40.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-04-17","15.43",,"0.00","0.0","47","50","40","  230","  240","25.1","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-18","14.54",,"0.00","0.0","44","53","36","  270","  270","23.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-19","8.28",,"0.23","0.0","42","44","36","  320","  310","19.9","23.0","    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2018-04-20","16.11",,"0.00","0.0","44","53","36","  320","  290","25.9","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-21","11.41",,"0.00","0.0","47","59","39","  300","  300","19.9","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-22","8.95",,"0.00","0.0","51","62","42","  110","  320","17.0","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-23","10.51",,"0.00","0.0","50","58","43","  200","  220","19.9","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-24","12.30",,"0.00","0.0","54","69","42","  190","  170","21.9","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-25","9.17",,"0.72","0.0","50","56","47","  110","  110","21.0","25.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-04-26","11.63",,"0.21","0.0","57","68","50","  270","  270","23.0","30.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-04-27","7.61",,"0.54","0.0","52","57","46","  110","  100","16.1","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-04-28","7.83",,"0.00","0.0","53","70","46","  110","  280","18.1","21.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-04-29","10.29",,"0.05","0.0","55","60","43","  260","  270","21.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-04-30","6.71",,"0.20","0.0","45","48","40","  250","  270","16.1","23.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-01","8.05",,"0.00","0.0","51","67","44","  280","  250","16.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-02","13.65",,"0.00","0.0","71","89","58","  250","  250","25.1","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-03","9.62",,"0.09","0.0","74","90","61","  220","  220","25.1","34.0","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-05-04","12.08",,"0.00","0.0","69","82","57","  270","  280","31.1","47.0","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-05-05","14.54",,"0.00","0.0","69","75","58","  270","  260","33.1","50.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-06","7.38",,"0.19","0.0","62","67","50","  230","  240","17.0","21.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-07","8.95",,"0.00","0.0","53","61","48","   80","   50","18.1","23.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-08","8.05",,"0.00","0.0","50","60","45","  110","  110","18.1","21.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-05-09","8.95",,"0.00","0.0","55","63","46","   80","   70","18.1","21.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-05-10","9.84",,"0.00","0.0","52","71","49","  220","  220","25.1","31.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2018-05-11","9.62",,"0.00","0.0","63","70","52","  330","  320","21.0","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-12","7.61",,"0.21","0.0","51","53","49","   80","   60","16.1","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-13","8.72",,"0.00","0.0","50","54","48","  100","  100","16.1","19.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-14","8.72",,"0.00","0.0","56","69","49","  200","  200","17.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-15","10.51",,"1.00","0.0","66","85","58","  280","  290","25.1","32.0","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2018-05-16","9.40",,"0.00","0.0","56","62","50","   50","   50","23.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-17","5.14",,"0.00","0.0","58","71","51","  130","  130","12.1","14.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-18","14.32",,"0.00","0.0","58","65","47","   60","   60","25.1","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-19","8.05",,"0.20","0.0","50","55","46","   90","   90","17.0","19.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-20","11.63",,"0.08","0.0","65","81","54","  250","  230","21.9","29.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-21","8.50",,"0.00","0.0","67","80","57","  200","  210","21.0","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-22","6.71",,"0.03","0.0","62","67","54","  220","  220","17.0","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-23","9.62",,"0.02","0.0","63","84","54","   20","   20","21.0","25.9",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2018-05-24","11.86",,"0.00","0.0","61","68","53","  220","  220","21.0","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-25","14.99",,"0.00","0.0","70","88","54","  240","  250","29.1","36.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-26","11.63",,"0.00","0.0","78","89","61","   50","   50","23.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-27","16.11",,"0.02","0.0","57","61","50","   60","   60","23.0","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-28","7.83",,"0.06","0.0","52","59","50","   50","   40","14.1","18.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-29","9.40",,"0.00","0.0","67","85","58","   90","   90","18.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-05-30","8.50",,"0.00","0.0","65","69","60","   60","   60","17.0","19.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-05-31","10.07",,"0.00","0.0","66","83","56","  190","  220","21.0","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-01","8.05",,"0.01","0.0","70","79","64","  220","  230","15.0","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-02","8.50",,"0.01","0.0","73","81","57","   50","   40","18.1","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-03","13.20",,"0.00","0.0","58","60","50","   80","   90","21.0","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-04","14.54",,"0.62","0.0","52","53","49","   70","   60","21.9","27.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-06-05","7.38",,"0.34","0.0","53","61","49","   40","   30","18.1","21.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-06-06","9.40",,"0.00","0.0","56","62","53","  210","  190","16.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-07","11.41",,"0.00","0.0","61","72","54","  210","  220","19.9","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-08","6.71",,"0.00","0.0","65","81","55","   30","   30","18.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-09","7.83",,"0.00","0.0","72","80","62","  280","  250","18.1","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-10","10.07",,"0.00","0.0","68","72","60","   90","   90","18.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-11","10.51",,"0.00","0.0","62","64","56","  110","  100","17.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-12","17.90",,"0.00","0.0","65","80","54","  220","  230","29.1","36.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-13","15.88",,"0.00","0.0","67","77","59","  220","  220","30.0","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-14","14.76",,"0.00","0.0","73","79","57","  270","  250","23.0","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-15","8.05",,"0.00","0.0","59","64","54","   50","  240","14.1","16.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-06-16","7.61",,"0.00","0.0","70","85","56","  310","  330","17.0","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-17","7.61",,"0.00","0.0","69","81","62","   90","   80","17.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-18","16.33",,"0.13","0.0","75","89","66","  210","  200","25.9","36.0","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2018-06-19","12.75",,"0.01","0.0","77","84","68","  330","  330","23.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-20","8.05",,"0.00","0.0","73","85","63","  240","  270","18.1","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-21","7.61",,"0.00","0.0","73","80","64","   80","   90","16.1","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-22","10.29",,"0.00","0.0","66","70","60","  110","  100","18.1","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-23","9.40",,"0.00","0.0","63","65","60","   60","   40","16.1","21.0","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-06-24","5.82",,"0.26","0.0","65","77","59","  100","  100","15.0","17.0","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-06-25","9.17",,"0.33","0.0","68","74","61","   40","  320","21.9","27.1","    1",,"    1",,,,"    1",
"USW00014739","BOSTON, MA US","2018-06-26","12.30",,"0.00","0.0","67","79","60","  220","  220","21.0","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-06-27","12.75",,"0.09","0.0","71","80","63","  190","  210","21.0","25.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-06-28","8.28",,"1.16","0.0","71","76","65","  190","  200","14.1","18.1","    1","    1","    1",,,,,
"USW00014739","BOSTON, MA US","2018-06-29","7.83",,"0.00","0.0","78","90","72","  270","  280","14.1","17.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-06-30","7.61",,"0.00","0.0","81","92","75","  190","  220","15.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-07-01","8.05",,"0.00","0.0","82","92","70","  100","  100","17.0","21.0",,,,,,,,
